dzr_sng_id,MSD_sng_id,MSD_track_id,valence,arousal,artist_name,track_name
531834,SONGPYO12A58A7A419,TRMHIBW128F42AF9CF,-1.93524985679,-0.655809808621,Charley Pride,I Can't Believe That You've Stopped Loving Me
531935,SOHJJVS12AC4689CC4,TRNWHIH12903D16860,-1.05657234488,0.736206377828,Kris Kristofferson,Me and Bobby McGee
531937,SONQXBK12A8C133169,TRUWYNZ128F427023B,-1.48226704009,-0.440707969658,Kris Kristofferson,Sunday Mornin' Comin' Down
531993,SOWBJGW12A8C13660E,TRGHBQI128F428836A,-1.74423300637,1.33541864352,Diamond Rio,You're Gone
532345,SOYAWUE12A8C133831,TRNTAAE128F42620B2,-1.17118245513,-0.563623306207,Savage Garden,Gunning Down Romance
532439,SONWVYC12A58A7DB0C,TRAGFVT128F92ECB5D,-1.93524985679,-0.655809808621,Oasis,Don't Go Away
532577,SOJCXGH12A8C134D62,TRWADSB128F4279AA9,-1.70057201199,1.84244440679,Savage Garden,Break Me Shake Me
532605,SOULUTZ12A8C13FCDB,TRZDPAF128F92F7C1F,0.0158508295903,0.390506993776,Savage Garden,I Knew I Loved You
532607,SOQDBOK12A8C132D94,TRPZUFD128F4273C81,1.07190113117,0.846830180724,Savage Garden,Crash And Burn
532609,SOHZPBN12A8C133821,TRUADLS128F42620AD,1.2137993629,1.26781520842,Savage Garden,The Animal Song
532611,SOASMFI12A8C132DB0,TRMZBCO128F4273C8C,-0.779792826933,0.180453463273,Savage Garden,Two Beds And A Coffee Machine
533010,SOYNPAQ12AB017D70F,TRNDEST128F92F7C2E,-0.431674362809,0.0955101860516,Savage Garden,I Don't Care
533620,SOGNOJB12A8C13B8A8,TROGUML128F42975E4,-1.48772466439,-0.360813000897,Rory Gallagher,Moonchild
533990,SOGWNGZ12A58A78E7D,TRREWDK128F425A323,0.815392789182,0.662457175897,Will Young,Love The One You're With
534083,SOJKJGM12A8C13C4FC,TRTPCNQ128F42A3B02,-1.51828736045,0.450428220345,Kelly Clarkson,Hear Me
534503,SOLUONV12A8C1308C7,TRMUJKH128F4267E7E,0.979121518109,0.588707973965,Sly & The Family Stone,Stand!
534506,SOKDYXV12A8C135C47,TRWPHRC128F92DED4F,1.54125682076,1.70416465317,Sly & The Family Stone,Somebody'S Watching You
534508,SOCYWKJ12A8C135C53,TRBZJVN12903D03BC1,1.11374291745,0.785372512445,Sly & The Family Stone,Everyday People
534574,SOVDXOX12A8C136B86,TRGFSDZ128F930BC0A,1.18105361712,1.39073054497,Sly & The Family Stone,Dance To The Music
534752,SOIKPSK12A8C13DA77,TRDIAFN128F42B31B9,-0.568660732678,-0.049222622738,Mario Vazquez,Gallery
535166,SOUWOOW12A8AE47BD7,TRHFKUQ128F425A9E8,-1.22030107381,0.644019875414,Prefab Sprout,Bonny
535168,SOLOMRM12A8AE46BC2,TRGTTDR128F4259895,-1.26805528641,-0.0128089542846,Prefab Sprout,When Love Breaks Down
535298,SOWUHHZ12A8C13F129,TRBYRIJ128F42A2436,0.37332522108,-0.923150665621,Toni Braxton,You're Makin' Me High
535299,SOSGLYH12A8C13BA14,TRFDVKX128F4292ADB,0.249164268311,-0.280149811285,Toni Braxton,Breathe Again
535419,SONOEWC12A8C13F968,TRRCXVU128F92C24F9,0.909991610338,0.48115705448,Collie Buddz,Blind To You
535901,SONVUWZ12A8AE452F0,TRFDIPO128F425B470,-1.93524985679,-0.655809808621,Paul Potts,Caruso
536481,SOWOMMY127F8096DF9,TRCPOGU128F425BBFB,0.957291020918,0.390506993776,MGMT,Time To Pretend
536483,SOBAHBY12CF5CFD5A8,TRBIGSQ128F425DEED,0.416986215461,0.109338161414,MGMT,The Youth
536484,SOSOXJK12A8AE47120,TRNZOOI128F425D68F,0.957291020918,0.390506993776,MGMT,Electric Feel
536486,SOPUYEJ12AF729C974,TRHRFIN128F425DEF1,0.815392789182,0.662457175897,MGMT,4th Dimensional Transition
536488,SOTAAHE12A8AE48C5C,TRBOCQJ128F425DEF4,0.815392789182,0.662457175897,MGMT,Of Moons_ Birds & Monsters
536489,SOMWNJA12A58A7538F,TRYAEUK128F425DEF7,0.37332522108,-0.923150665621,MGMT,The Handshake
536490,SOEBMRN12B35058985,TRHGHWT128F425DEFA,0.815392789182,0.662457175897,MGMT,Future Reflections
537540,SOGBOFA12A6D4F8C34,TRWYZXB128F145D7FA,0.37332522108,-0.923150665621,Donovan,Season Of The Witch
538323,SONSLPR12A8AE460D8,TRDFCNB128F425E242,1.07190113117,0.846830180724,Annie Lennox,Through The Glass Darkly
538324,SOZVRBT12A8AE460DC,TRHHWJS128F425E244,-1.04019947199,-0.0658161931725,Annie Lennox,Lost
538328,SOMUKIV12A8AE460E4,TRFYSCM128F92F42AE,-1.05657234488,0.736206377828,Annie Lennox,Fingernail Moon
538606,SODRGQZ12AF729F8E2,TRKOQTW128F92C4504,-1.04019947199,-0.0658161931725,The Calling,Somebody Out There
538948,SOHUTNF12A8AE47E42,TRBLPQA128F425AEED,1.54125682076,1.70416465317,Boys Like Girls,The Great Escape
538950,SOASTPI12A58A7E0F8,TRXVZKC128F425AEEE,1.14285024704,1.07115066993,Boys Like Girls,Five Minutes To Midnight
538951,SOSOPTO12A8AE47E4A,TRTWKAN128F425AEEF,1.54125682076,1.70416465317,Boys Like Girls,Hero/Heroine
538961,SOATFHB12A8AE47E59,TRSGYRY128F425AEF6,-1.31853831116,0.957453983621,Boys Like Girls,Heels Over Head
539107,SOKNJGC12A8AE46D97,TRGTRKB128F425B204,0.594359005131,-0.130346744862,Groove Armada,Song 4 Mutya (Out Of Control)
539211,SOHCSZH12A8AE46C1C,TRXAZUV128F425E85B,0.032223702483,-0.512920729879,Duran Duran,Nite-Runner
540175,SODICLT12AF72A5D7E,TRRTNCU128F92F1397,1.17832480497,1.18331091453,Britney Spears,...Baby One More Time
540177,SOQXVZI12D021B3CB4,TRMYTTC128F4298066,1.07190113117,0.846830180724,Britney Spears,Sometimes
540178,SORWRMT12A8C142E7A,TREPSDI128F92C478C,1.03642657323,0.874486131448,Britney Spears,Soda Pop
540180,SODZUBB12A8C139B68,TRCYTRA128F4296269,-0.869193910665,0.508813005204,Britney Spears,Heart
540181,SOINXWC12AF72A6246,TRQMDVI128F92C478F,1.30657897596,1.27549741695,Britney Spears,I Will Be There
540182,SOVKTLC12A8C142E88,TRTHDVC128F92C4790,0.722613176124,-0.0381602424484,Britney Spears duet with Don Phillip,I Will Still Love You
540185,SOFGDEO12AF72A818A,TRIHFIX128F92C4793,-1.08058589179,0.0853696707861,Britney Spears,E-Mail My Heart
540186,SOGTFXE12AF72A8186,TRTVLCE128F92C4794,1.54125682076,1.70416465317,Britney Spears,The Beat Goes On
540191,SODSCIT12AB0186599,TRUJONK12903C96987,0.815392789182,0.662457175897,Britney Spears,I'm A Slave 4 U
540193,SOFTUXV12A8C13A8D7,TRMLPWL128F42929AB,0.815392789182,0.662457175897,Britney Spears,Lonely
540196,SOLRSWK12D02191EA0,TRGWXIC128F428D3DB,1.30112135166,1.49520858103,Britney Spears,Anticipating
540203,SOTAAMO12AB0184F07,TRRMRLU128F932FE97,-1.16572483083,-0.128042082302,Britney Spears,I Run Away
540588,SODAQCH12AB0182EB6,TRTZWKV128F9336001,0.829036849926,-0.946197291224,Blood_ Sweat & Tears,God Bless The Child
540732,SOAQGHR12A8C136EB1,TRHSZMH128F42719F4,1.28474847877,1.43682379617,Willie Nelson,On The Road Again
541012,SOXGAOF12A8AE48685,TRRGTOV128F425B9D1,-1.68829235732,1.07960109932,Three Days Grace,I Hate Everything About You
541013,SOIJAMG12A8AE47E21,TRMXLMR128F425B9B1,-1.70057201199,1.84244440679,Three Days Grace,Home
541016,SOPQLJJ12A8AE47E2D,TRLSUSW128F425B9B7,-1.58596190174,0.62097324981,Three Days Grace,Let You Down
541020,SOFXMYV12A8AE47E3C,TRUXMSR128F4292E95,-1.70057201199,1.84244440679,Three Days Grace,Born Like This
541025,SOSIDOG12A58A7CD7B,TRZRFKC128F428E6E9,-1.65691101761,0.104728836293,Three Days Grace,Take Me Under
541101,SOLSEQX12AF72A0648,TRPQBTF128F42BC25B,0.815392789182,0.662457175897,Switchfoot,Redemption
541393,SOLUOES12A8C13E4BE,TRWBSOX128F92D2DCD,1.17668751768,0.975891284103,Electric Light Orchestra,Mr Blue Sky
541403,SOAYTUO1288D3FC1C5,TRUNELY12903D06123,0.815392789182,0.662457175897,Kelly Rowland,Work
541855,SOABLMQ12D02199D0F,TRQBSNR128F425B3BE,1.2137993629,1.26781520842,Dolly Parton,9 To 5
541959,SOESDWK12A8AE4757F,TRNQHZI128F425BAE2,1.17832480497,1.18331091453,Mandy Moore,Drop The Pilot
541961,SOXLGEK12A8AE4758E,TRGCBMU128F425BAE9,0.984579142406,-0.0105042917242,Mandy Moore,One Way Or Another
541962,SOMGJAQ12A8AE47594,TRLIFKQ128F425BAEC,-1.93524985679,-0.655809808621,Mandy Moore,Breaking Us In Two
544934,SOTRMRQ12D0219C023,TRNCCNY128F4271924,-1.83974143158,0.339804417448,Luther Vandross,Don't Want To Be A Fool
545245,SOLHMGO12A8AE45782,TRAGINP128F425A0A8,-0.960154315621,-0.207168830204,Lemar,If there's Any Justice
545253,SOKRTYC12AB018919D,TRHOEHM128F9341FCD,0.37332522108,-0.923150665621,Lemar,I Believe In A Thing Called Love
545493,SOZBVWJ12CF5F86BC8,TRNHGZJ128F42799B8,0.909991610338,0.48115705448,Jamiroquai with Beverley Knight,Love Foolosophy
546089,SODITHX12A8AE46248,TRNPXSW128F425A683,0.526138701412,-1.62837740909,Clannad,Theme From Harry's Game
546090,SOCRKPR12A8AE4772C,TRCQLJA128F425A6FE,-0.517359064281,-0.0123480217725,Clannad,"I Will Find You (Theme From ""The Last Of The Mohicans"")"
546130,SOUWYEZ12D0219189A,TRCXXSA128F933627C,-1.07203561372,0.181550921635,Kelly Clarkson,Because Of You
546371,SOQUSAZ12AF72A43BF,TRSQNLC128F4259E4E,-0.780962317853,-0.789480237121,The Coral,Careless Hands
546575,SOVYKSY12A8C13E4BA,TRKZCVA128F42AC2D3,-1.29452476425,0.243930454938,System of a Down,Soldier Side
546576,SOVEXFH12AB0185569,TRLBUWT128F92EFAE0,1.54125682076,1.70416465317,System of a Down,Stealing Society
546578,SOVLSIR12A8AE46ED7,TRGVGAU128F425AD55,-1.28345358353,-0.186975596346,System of a Down,Lonely Day
546790,SOQWJWQ12AB0183A60,TRNXJBS12903CD0B46,0.0158508295903,0.390506993776,Air Supply,All Out Of Love
546826,SODNQHW12A8AE47F91,TRMHTJF128F425E0EB,0.37332522108,-0.923150665621,DJ Jazzy Jeff & The Fresh Prince,Summertime
546926,SOSQMBN12A8C13FC0F,TRNJYAK128F42AD87F,1.54671444505,2.11900391403,Anti-Flag,Emigre
546931,SOAOWDZ12A8C13FEAD,TRMEUYY128F42AD88E,1.54671444505,2.11900391403,Anti-Flag,State Funeral
546934,SOVGHAS12AB017C641,TRMTMSW128F42AE773,1.54671444505,2.11900391403,Anti-Flag,The W.T.O. Kills Farmers
546935,SOAOYLO12A8C13FC6F,TRGHRSV128F42AD898,1.54671444505,2.11900391403,Anti-Flag,Cities Burn
547229,SOKTYWZ12A6D4F9766,TRGSHFQ128F42AD76A,0.37332522108,-0.923150665621,Citizen Cope,Bullet And A Target
547230,SOMYDFN12A8C132377,TRHBVRC128F426613A,0.815392789182,0.662457175897,Citizen Cope,Hurricane Waters
547392,SOTBAWH12A8C13D8AE,TRRMWNG128F42AD78C,-1.93524985679,-0.655809808621,Harry Nilsson,Spaceman
547513,SORKKYU12A8C141BA5,TRCEMGB128F42BB514,-1.49591110083,0.0401982846033,Pearl Jam,Gone
547517,SOHTWLT12A8C13CFE1,TRAAMES128F42AF068,0.449731961246,-2.07548194579,Pearl Jam,Inside Job
547878,SOWKDWE12A58A79BEC,TRRLNVT128F428D733,0.815392789182,0.662457175897,Jim Reeves,Snowflake
548195,SOQCDNW12AB01816DC,TRYUDXN128F4259F2C,0.815392789182,0.662457175897,The Zutons,It's The Little Things We Do
548196,SOALXFT12A8C146124,TRHFDCR12903CC85D6,1.54125682076,1.70416465317,The Zutons,Valerie
548202,SOMCEUP12A8AE483DF,TRQEYWJ128F4259F33,0.815392789182,0.662457175897,The Zutons,You've Got A Friend In Me
548274,SOQUWFK12A6D4F9808,TRPOJNO128F42AE435,-0.63451606587,0.0417347263133,Shayne Ward,That's My Goal
548275,SOLSFYS12A8C13ECE7,TROUSYB128F42AFD78,-0.090572844212,0.457342208026,Shayne Ward,No Promises
548276,SOJZTZR12A8C13ECEA,TRFIAKB128F42AFD79,0.0158508295903,0.390506993776,Shayne Ward,Stand By Me
548277,SOHTKSA12A8C13ECEB,TRBBDXP128F42AFD7A,0.0158508295903,0.390506993776,Shayne Ward,All My Life
548283,SOAFILG12A8C13ED00,TRFNPOK128F42AFD80,1.07190113117,0.846830180724,Shayne Ward,Something Worth Living For
548284,SOPUSNC12A8C140C4C,TRLQHQD128F42AFD81,-0.431674362809,0.0955101860516,Shayne Ward,A Better Man
548586,SOEUEKP12A8C13950E,TRHXFRJ128F428EBDE,1.25746035728,1.086515087,Matthew Sweet,Girlfriend
548598,SOZTCHG12AB0180580,TRHQCNU128F9309166,-1.10569096356,0.6855038015,Matthew Sweet,Nothing Lasts
548641,SOICGNW12AB017C66C,TRRNDII128F9311193,0.37332522108,-0.923150665621,Imogen Heap,Headlock
548642,SOYIMMF12AB0180F4D,TRREXFC128F92EA27A,0.262808329055,0.243008589914,Imogen Heap,Goodnight and Go
548645,SOSJFDH12A8C143096,TRCODNR128F92F6B16,-0.358678637829,-0.701903059828,Imogen Heap,Hide & Seek
548649,SOPNGXV12AB017DABF,TRJMSFU128F92EA285,0.0040259769438,-1.10752367045,Imogen Heap,Just For Now
548679,SORWCMR12A8C131E36,TRQAEUL128F4265789,-1.53866249116,-0.462218153552,Billy Joel,Goodnight Saigon
549194,SOBRFHG12A81C210FB,TRAZXUT128F422EF3C,-0.595948854166,-0.648434888428,Opeth,Windowpane
549195,SOGQGRD12AF6E56110,TRWSXPD128F4259F3B,-0.784600734053,-0.724949685431,Opeth,In My Time Of Need
549196,SOOLHCO12A8AE483FA,TRBKSWQ128F4259F3C,-0.89830124025,-0.58820637352,Opeth,Death Whispered A Lullaby
549198,SOLERBX12A8AE483FF,TRGWLAP128F4259F3E,-0.869921593903,-0.692684409586,Opeth,Hope Leaves
549199,SORNSCC12A58A77C93,TRHOEPA128F4259F3F,-1.34400722455,0.0048601253478,Opeth,To Rid The Disease
549232,SOWYRFL12A8AE4844A,TRYEHTY128F4259F54,-0.682725080497,0.316757791845,Opeth,The Drapery Falls
549257,SOCCSEB12A8AE47C33,TRRRSZY128F4259F6D,-0.409843865619,-0.107300119259,Cradle Of Filth,Funeral In Carpathia
549263,SOEFZVU12A8C139273,TRZTCYU128F427BDB7,-0.85464024587,0.717769077345,Cradle Of Filth,Lord Abortion
549801,SOIUEMC12A6D4F93D5,TRWJNZM128F1468840,0.37332522108,-0.923150665621,Peter Tosh,Equal Rights
549834,SORIXBF12A8C141FAE,TRCEKVC128F92E79C8,1.07190113117,0.846830180724,Cock Robin,The promise you made
549918,SOEJYBW12A8C134B17,TRNBGVB128F426AC12,-0.317973856612,-0.399224043572,Bill Withers,Ain't No Sunshine
549919,SOICEMV12A8C1309FE,TRLAKDJ128F42679F7,0.37332522108,-0.923150665621,Bill Withers,I Want To Spend The Night
549924,SOIRQGO12A8C1357E4,TRWDZQW128F92DFBB9,-1.93524985679,-0.655809808621,Bill Withers,Grandma's Hands
550026,SOYLTPG12A8C13D051,TRGJMJW128F42AF3E5,0.37332522108,-0.923150665621,OutKast,Makes No Sense At All
550032,SOBGSGE12A8C13D06C,TRVMKMM128F42AF3EE,0.747172485463,-0.835573488328,OutKast,When I Look In Your Eyes
550034,SOMMXBN12A8C13D070,TREBKLN128F42AF3F1,-1.93524985679,-0.655809808621,OutKast,A Bad Note
550279,SOGCYPW12A8C13E86B,TRTJPEQ128F42B326B,0.722613176124,-0.0381602424484,Kenny G,If I Ain't Got You
550302,SOCYYAB12A8C143EB7,TRCOEMP128F92D3549,0.869969032158,-1.32877127624,Frankie Laine,High Noon
551620,SOGFQTQ12A58A7BC95,TRVNHGS128F92F2065,0.0276756822368,-0.766433611517,Ozzy Osbourne,Lay Your World on Me
551623,SOTTASD12AF72A4FA2,TRPUFCP128F92C1E86,-1.36219930554,-0.812526862724,Ozzy Osbourne,11 Silver
552108,SOCVPDF12A8C13F812,TRCAIYJ128F92C20D2,1.54125682076,1.70416465317,Mumm-Ra,She's Got You High
552448,SOUSMNN12A8C14050D,TRJUVML128F42AF4E3,0.00766439314399,0.791518279276,Scorpions,Love Will Keep Us Alive
552888,SOLGHJA12A8C1420B7,TRQAIOO128F92C246F,1.07190113117,0.846830180724,L'Aura,The Doors
553373,SOIOWHH12A8AE49130,TRPAVXC128F425FE6B,1.11010450125,-0.31471974969,The Coral,Put The Sun Back
553376,SOTGSWM12A8AE45094,TRJMLBT128F425A169,1.54125682076,1.70416465317,The Coral,In The Rain
553380,SOBZQYQ12A58A77C94,TRIAOVI128F425A16D,0.678952181743,-2.33360415255,The Coral,She's Got A Reason
555643,SOXIDFH12CF5CFD5B9,TRFLCLG128F425FD9B,1.54125682076,1.70416465317,Michael Jackson,P.Y.T. (Pretty Young Thing)
555804,SOQZTCD12A8BEEEE93,TRMANRG128F4260580,1.54125682076,1.70416465317,SWV,You're The One
555805,SOUSMDZ12A8BEEEE97,TRMEXUW128F9306A55,1.17832480497,1.18331091453,SWV,Right Here
556250,SONMPAC12A8C13117D,TRAWEVG128F4263365,1.07190113117,0.846830180724,Luther Vandross,Love Won't Let Me Wait
556807,SOFZZHL12A8C13BD76,TRVIDWG128F4294097,-0.292504943222,1.10034306236,Mudvayne,Determined
556809,SONBNTM12AB0180C3C,TREBYXE128F425EB7C,-1.70057201199,1.84244440679,Mudvayne,Happy?
556930,SOLYRRJ12AF72A0AE8,TREBTQL128F42ADD2D,-1.93524985679,-0.655809808621,Acceptance,In The Cold
556969,SOGDHDU12A8AE466B4,TRDGIBI128F425EB76,-1.40040267563,1.53822894883,Mudvayne,Fall Into Sleep
556987,SORHJWF12A8C136466,TRYXINN128F4282537,0.766274170504,-2.11235654676,Kyle Riabko,Carry On
558657,SOEKDVN12A8C13502D,TRZMETO128F427AB61,-1.04838590843,0.335195092328,Christy Moore,Cry Like A Man
558947,SOGUJGW12AF72A09FA,TRPWPZT128F42940A5,-1.04838590843,0.335195092328,Mudvayne,All That You Are
559075,SOHLBSE12A6D4F81EE,TRHNALT128E078EA29,-0.767318257109,0.911360732414,Buddy Guy,My Time After Awhile
559233,SOCVZHL12A8AE46C07,TRZALBD128F4284D3C,1.54125682076,1.70416465317,Bay City Rollers,Rock 'N Roller
559243,SOPSTDW12AF72A44FF,TRGCOHU128F92C44FD,-1.93524985679,-0.655809808621,The Calling,One By One
559246,SOXABRG12A8C13DD79,TRWBENN128F42A124D,1.07190113117,0.846830180724,The Calling,Anything
559748,SOKQCFC12A8C138AE1,TRRQHXO128F427FC28,-0.623600817275,-0.560550422796,Amerie,Not The Only One
559750,SOERGBN12A8C138AE9,TRVTZMX128F427FC2A,-0.308877816114,-0.102690794138,Amerie,Come With Me
559754,SOCNRJX12AF729CCD0,TRBEXEL128F427FC2E,0.381511657526,0.372069693293,Amerie,All I Need
559790,SOIESKU12A8C134DCA,TRRCVKI128F92F0410,-1.70057201199,1.84244440679,System of a Down,Revenga
559848,SOVSABD12A8C1368F4,TRAIKCU128F427E803,-1.93524985679,-0.655809808621,Acceptance,So Contagious
559940,SOAESXP12D021B3E80,TRBFAES12903CE2660,0.957291020918,0.390506993776,Kelly Clarkson,Breakaway
560041,SOEPVBJ12A8C139A83,TRIOOXM128F4295254,-0.767318257109,0.911360732414,Buddy Guy,Let Me Love You Baby
560115,SOAIGRA12A58A78197,TRZEZST128F42A1E7B,-1.81791093439,0.593317299086,Kelly Clarkson,Low
561795,SOIAIDR12CF5702396,TREXSVI128F42ABBE3,0.482477707031,-0.471436803793,Eurythmics,Cool Blue
561812,SOLVBUV12A8C132DA6,TRVDTAC128F4264F06,1.54125682076,1.70416465317,Eurythmics,Beautiful Child
561813,SOMIISF12AF72A0207,TRTUVCJ128F4264F1A,-1.05657234488,0.736206377828,Eurythmics,Peace Is Just A Word
561814,SOHWHRO12A8C132DFE,TRPSYXI128F4264F20,-1.58232348554,-0.668101342273,Eurythmics,I've Tried Everything
561815,SOUSPGR12CF57023B6,TRUUGML128F4264F26,-0.398019012972,-1.08601348655,Eurythmics,Lifted
561827,SOYGGMO12A58A7C6F5,TRWTBRG128F4264F38,0.37332522108,-0.923150665621,Eurythmics,Anything But Strong
561836,SOTMSAQ12CF5CFD6E4,TRBMXRE128F428F8E7,-0.308877816114,-0.102690794138,Eurythmics,Sweet Dreams (Are Made Of This)
561854,SOVMFXV12CF5F87293,TRQJYEL128F425A967,0.815392789182,0.662457175897,Eurythmics,Brand New Day
561857,SOPZFWH12AF72AB0EC,TRKXYTL128F425A966,-1.04019947199,-0.0658161931725,Eurythmics,I Need You
561862,SOKKGOA12A8AE48F85,TRMGTKD128F425A96F,-0.308877816114,-0.102690794138,Eurythmics,Put The Blame On Me
561993,SOLOKEX12CF5CFD826,TRCBLJI128F92F1EE3,1.07190113117,0.846830180724,Jamie Foxx,Can I Take U Home
561997,SOYIOPK12A8C141371,TRHVVRN128F42AF157,0.37332522108,-0.923150665621,Jamie Foxx,Do What It Do
561998,SOGRWWN12A8C141375,TRGRIXK128F42AF158,0.722613176124,-0.0381602424484,Jamie Foxx,Storm (Forecass)
562000,SOGNRAW12A8C14137E,TRRZXJU128F92F1EEA,0.823579225628,0.252227240155,Jamie Foxx,Heaven
562001,SOYULTI12AB0183113,TRQPWKL128F92F1EEB,1.07190113117,0.846830180724,Jamie Foxx,Wish U Were Here
562485,SOOEKVU12AF72A703C,TRTERYU128F42ADA37,-1.70057201199,1.84244440679,Shakira,How Do You Do
562488,SOEDECX12A5891DB18,TRCYQFE128F42ADA40,0.815392789182,0.662457175897,Shakira,Animal City
562489,SOKIBSD12AB017B1B4,TRHEBDB128F92E9FC0,0.218692532651,1.40302207862,Shakira,Don't Bother
562493,SOKOYGV12A58A8039A,TRYTKQE128F42ADA50,-0.959699513598,-0.132651407423,Shakira,Your Embrace
562494,SONLRZG12A8C14074F,TRNHCIP128F42ADA54,-1.70057201199,1.84244440679,Shakira,Costume Makes the Clown
562496,SOEQTOA12A8C13DB60,TRUMPOM128F42ADA5C,0.815392789182,0.662457175897,Shakira,Timor
563007,SOUVJHQ12A8C13C1F6,TRPUQYG128F42A51EB,0.37332522108,-0.923150665621,Matisyahu,Lord Raise Me Up
563602,SOMFXUU12AF72A7F28,TRMQISV128F42B82CD,-1.05657234488,0.736206377828,Bruce Springsteen,Mrs. McGrath
563606,SOCKDJD12D02193718,TRPDOQM128F42B82D1,1.28474847877,1.43682379617,Bruce Springsteen,Jacob's Ladder
563610,SOIMUUQ12AF72A61D5,TRUVAGQ128F42B82D5,0.905443590092,1.13721766333,Bruce Springsteen,Pay Me My Money Down
563776,SOGQVBA12A8C140DB8,TRMEBSO128F42B8341,1.17832480497,1.18331091453,Jessica Simpson,A Public Affair
564068,SOLQZNU12A8C13CF94,TRLSWIY128F42AFF28,0.37332522108,-0.923150665621,Eliane Elias,Jammin'
564578,SORZOXP12CF582754C,TRGKPUE128F428395F,1.54125682076,1.70416465317,Ben Folds,In Between Days
564579,SOHYTID12A8C13FFC5,TRMNSRB128F42B861F,-1.08749888257,0.0878279775202,Ben Folds,All U Can Eat
564580,SOGRWSH12A8C1386FD,TRQYMRT128F427E648,1.26837560588,0.298320491362,Ben Folds,Songs Of Love
564582,SOYOBKM12A8C13FFCD,TRQKVVS128F42B8622,-0.0396350174366,-0.127273861451,Ben Folds,Learn To Live With What You Are
565385,SOALJJE12A8C132642,TRBVGPM128F4267587,1.54125682076,1.70416465317,Gloria Estefan,Live For Loving You
565489,SOKFCKF12AB017DC90,TRSGAWI128F92ECA06,-0.0698338718813,-0.58206060669,Terence Trent D'Arby,Sign Your Name
565490,SOYWSKQ12AB018FEDE,TRNEKEO12903CD0BA7,-0.308877816114,-0.102690794138,Terence Trent D'Arby,Wishing Well
565656,SORQOGZ12CF5F88F6F,TRCBWRK128F426B130,0.909991610338,0.48115705448,Jamiroquai,Cosmic Girl
565661,SOELDYJ12A8C137554,TRCWEVM128F42799BA,0.909991610338,0.48115705448,Jamiroquai,Love Foolosophy
565970,SOAVXDM12A8C135004,TRVYXIX128F428036E,0.37332522108,-0.923150665621,Cypress Hill,Till Death Do Us Part
567646,SOAODMV12A8C13AE58,TRPFADP128F428EA6F,0.777189419099,0.187696688465,Toni Braxton,I Love Me Some Him
